Date,Open,High,Low,Close,Adj Close,Volume
01/12/2015,26.450001,27.5,26.450001,27.200001,21.059689,16025917
02/12/2015,27.1,27.5,26.75,27.4,21.214535,10092551
03/12/2015,27.25,27.6,27.049999,27.299999,21.137112,6909209
04/12/2015,26.9,27,26.4,26.65,20.633846,8493282
07/12/2015,26.799999,27.15,26.5,26.85,20.788698,6802858
08/12/2015,26.4,26.5,25.4,26,20.130581,20612690
09/12/2015,26,26.25,25.65,26.15,20.246719,7726220
10/12/2015,25.700001,26.6,25.700001,26.25,20.324146,5511855
11/12/2015,26,26.15,25.65,25.799999,19.975731,6631451
14/12/2015,25,25.5,24.700001,25.4,19.666031,13835041
15/12/2015,24.950001,25.200001,24.9,24.9,19.278904,14065718
16/12/2015,25.200001,25.6,25.1,25.4,19.666031,14490254
17/12/2015,25.75,26.799999,25.450001,26.299999,20.36286,17968387
18/12/2015,25.549999,26.799999,25.35,26.25,20.324146,16806217
21/12/2015,25.9,26.25,25.65,26.25,20.324146,11309851
22/12/2015,26,26.1,25.5,25.65,19.859592,8904214
23/12/2015,25.6,26.5,25.6,26.299999,20.36286,15766445
24/12/2015,26.5,26.9,26.5,26.75,20.711273,4879656
28/12/2015,26.75,26.799999,26.200001,26.299999,20.36286,4750868
29/12/2015,26.4,26.549999,25.950001,26.35,20.401573,3922043
30/12/2015,26.25,26.6,26,26.4,20.440285,3799764
31/12/2015,26.200001,26.549999,26.15,26.549999,20.556423,2302440
04/01/2016,27.200001,27.200001,25.450001,25.75,19.937019,11000990
05/01/2016,26.450001,26.5,25.85,25.9,20.05316,7647488
06/01/2016,26.450001,26.450001,25.25,25.450001,19.704746,9910201
07/01/2016,24.950001,24.950001,23.5,23.6,18.272375,26456004
08/01/2016,23.4,23.75,22.299999,22.799999,17.652971,41528891
11/01/2016,21.9,22.700001,21.6,22.299999,17.265846,25174472
12/01/2016,22.700001,22.85,22,22.299999,17.265846,22380677
13/01/2016,22.9,23.4,22.35,22.450001,17.381987,33196470
14/01/2016,22.299999,22.450001,21.700001,22.35,17.304562,24640606
15/01/2016,22.35,22.5,21.6,21.65,16.762581,22196388
18/01/2016,22.5,22.9,21.85,22.5,17.420698,28688489
19/01/2016,22.9,23.15,22.049999,23.15,17.923962,25600690
20/01/2016,22.5,22.65,21.5,21.700001,16.801294,20902933
21/01/2016,22.200001,22.4,20.75,20.9,16.181892,27488671
22/01/2016,21.75,23.299999,21.549999,23.25,18.001387,30393065
25/01/2016,23.6,23.9,23.1,23.549999,18.233662,20350289
26/01/2016,22.9,23.549999,22.65,23.049999,17.846537,27198632
27/01/2016,23.65,24.85,23.35,24.549999,19.007914,27824940
28/01/2016,25.5,26.25,25.25,26.200001,20.285435,47070182
29/01/2016,26.65,27.6,26.4,26.799999,20.749985,50598962
01/02/2016,27.35,27.35,26.4,26.9,20.82741,29580630
02/02/2016,26.799999,28.1,26.65,26.75,20.711273,30108126
03/02/2016,25.5,25.950001,25.1,25.85,20.014444,28412292
04/02/2016,25.1,25.65,24.549999,24.6,19.805122,22029400
05/02/2016,25.200001,25.200001,24.700001,24.950001,20.086905,11346857
11/02/2016,24.25,24.85,23.700001,24.25,19.523342,17657420
12/02/2016,24,25.15,24,24.75,19.925886,17633074
15/02/2016,25.700001,26.299999,25.6,25.85,20.811483,18475472
16/02/2016,25.799999,26.15,25.25,25.6,20.61021,15495898
17/02/2016,26.200001,26.6,25.799999,26.049999,20.972498,17507964
18/02/2016,27,27.9,26.6,27.6,22.220383,21265086
19/02/2016,27.049999,27.299999,26.5,26.75,21.536058,12620973
22/02/2016,26.700001,27.450001,26.35,27.4,22.059361,14802725
23/02/2016,27.35,27.9,26.85,27.049999,21.777584,12865461
24/02/2016,26.799999,26.799999,26,26.35,21.214027,15533613
25/02/2016,26.5,26.6,25.85,26.15,21.053007,11623432
26/02/2016,26.6,27.15,26.450001,26.950001,21.697075,12151960
29/02/2016,28.1,28.1,26.85,27.1,21.817837,16080141
01/03/2016,27.1,27.6,26.35,27.299999,21.978857,13688600
02/03/2016,28.1,29.35,27.950001,29.25,23.548775,36754429
03/03/2016,29.799999,29.799999,28.549999,28.65,23.065723,24128934
04/03/2016,29,29.25,28.549999,28.75,23.146231,14628434
07/03/2016,29.200001,29.450001,28.5,28.549999,22.985212,15208535
08/03/2016,28.049999,28.15,27.15,27.5,22.139874,20588493
09/03/2016,27.4,27.75,26.799999,27.65,22.260635,10516876
10/03/2016,27.799999,28.5,27.75,28.15,22.663177,16297347
11/03/2016,28.35,29,27.950001,28.700001,23.105978,16992770
14/03/2016,29.35,30.200001,28.950001,29.1,23.428015,23186870
15/03/2016,29.25,29.549999,29,29.15,23.468266,17379941
16/03/2016,29.200001,29.299999,28.9,29.049999,23.387754,13082180
17/03/2016,29.700001,29.9,29,29.4,23.669535,15837719
18/03/2016,30.1,31.799999,29.65,31.5,25.360218,34643845
21/03/2016,32.349998,32.450001,30.549999,30.799999,24.796656,37093868
22/03/2016,31,31,30.1,30.35,24.43437,20680675
23/03/2016,29.9,31.1,29.85,31,24.957676,12906968
24/03/2016,30.950001,31,29.9,30.1,24.233097,17682016
29/03/2016,30.450001,31.5,30,31.200001,25.118694,15276912
30/03/2016,31,31.799999,30.85,31.75,25.561489,28921271
31/03/2016,32,32.349998,31.1,31.6,25.440727,19399035
01/04/2016,30.75,31.1,30,30.1,24.233097,24628851
05/04/2016,29.6,29.6,28.950001,29.200001,23.50852,24737528
06/04/2016,29.1,30.1,29.1,29.65,23.87081,8992500
07/04/2016,29.6,30.25,29.549999,29.75,23.951319,17364501
08/04/2016,29.25,30,29.25,29.6,23.830557,15833167
11/04/2016,29.25,29.6,28.950001,29.450001,23.709793,14806461
12/04/2016,29.200001,29.75,29.200001,29.4,23.669535,8109191
13/04/2016,30.1,30.5,29.75,30.299999,24.394115,17292992
14/04/2016,31,31.25,30.299999,30.85,24.836912,12961134
15/04/2016,30.9,31.15,30.049999,30.35,24.43437,20430124
18/04/2016,30,30.799999,29.799999,30.049999,24.192842,10690348
19/04/2016,30.65,30.9,30.299999,30.75,24.756405,10264312
20/04/2016,30.950001,31.15,30.1,30.549999,24.595385,13523787
21/04/2016,29.799999,29.85,28.799999,29.049999,23.387754,35344225
22/04/2016,28.5,28.799999,27.65,28.299999,22.783941,29758933
25/04/2016,28,28.299999,27.799999,28.15,22.663177,14181117
26/04/2016,28.450001,28.700001,28.15,28.549999,22.985212,12520815
27/04/2016,28.549999,28.799999,27.85,28.1,22.622925,15490072
28/04/2016,28.1,28.450001,27.85,28.200001,22.703434,9835266
29/04/2016,28.200001,28.35,27.65,27.799999,22.381397,9780645
03/05/2016,28,28.299999,27.5,28,22.542418,18294390
04/05/2016,27.700001,28.049999,27.299999,27.450001,22.099623,16336568
05/05/2016,27.299999,27.799999,27.1,27.549999,22.180128,9917561
06/05/2016,27.450001,27.85,26.75,26.950001,21.697075,12043465
09/05/2016,27.299999,27.65,26.85,27.200001,21.898348,7863081
10/05/2016,26.75,27.6,26.75,27.450001,22.099623,6496063
11/05/2016,27.700001,27.950001,27.25,27.549999,22.180128,11624044
12/05/2016,27.75,27.75,27.049999,27.35,22.019112,5006930
13/05/2016,27.35,27.4,26.799999,27.200001,21.898348,6197674
16/05/2016,26.799999,27.549999,26.799999,27.450001,22.099623,6863839
17/05/2016,27.5,27.75,27.200001,27.65,22.260635,4686419
18/05/2016,27.25,27.700001,27,27.1,21.817837,5559676
19/05/2016,26.85,27.450001,26.85,27.25,21.938602,5050777
20/05/2016,27.1,27.799999,27.1,27.549999,22.180128,6194249
23/05/2016,27.4,27.6,27.1,27.299999,21.978857,4911411
24/05/2016,27.5,28.1,27.35,27.9,22.46191,10080453
25/05/2016,28.450001,28.85,28.25,28.75,23.146231,19754775
26/05/2016,28.799999,29.15,28.5,29.049999,23.387754,10190520
27/05/2016,29,29.299999,28.549999,28.950001,23.307247,7101061
30/05/2016,29,30,29,29.549999,23.790302,12389139
31/05/2016,29.35,30.200001,29.35,29.799999,23.99157,17360093
01/06/2016,29.049999,29.049999,27.4,27.799999,23.158531,14617904
02/06/2016,27.65,28.15,27.15,27.950001,23.283487,13710817
03/06/2016,28.6,28.6,27.65,27.700001,23.075228,12645075
06/06/2016,27.549999,27.6,26.799999,27.25,22.700357,11202238
07/06/2016,27.75,27.75,26.65,27.35,22.783661,12775364
08/06/2016,27.200001,27.450001,27.15,27.25,22.700357,13476300
10/06/2016,27.200001,27.450001,26.799999,26.85,22.367144,14129217
13/06/2016,26.299999,26.5,25.799999,26.35,21.950624,15332638
14/06/2016,26.15,26.450001,25.9,26.15,21.784014,12316645
15/06/2016,26.1,26.6,25.9,26.35,21.950624,11983649
16/06/2016,26.35,26.5,25.6,25.6,21.325844,13514176
17/06/2016,25.950001,26.15,25.65,25.950001,21.617407,7682211
20/06/2016,26.4,26.4,25.9,26,21.659058,9160784
21/06/2016,25.75,26.049999,25.450001,25.9,21.575752,8760668
22/06/2016,26.15,26.25,25.950001,26.049999,21.70071,9737982
23/06/2016,26.15,26.65,25.950001,26.549999,22.117229,16220807
24/06/2016,26.049999,26.9,24.65,26,21.659058,31660882
27/06/2016,25.5,25.75,25.15,25.65,21.367493,16422593
28/06/2016,25.299999,25.299999,25,25.200001,20.992628,18545921
29/06/2016,25.200001,25.549999,25.1,25.299999,21.07593,14689765
30/06/2016,25.65,26,25.5,25.950001,21.617407,14649463
04/07/2016,26.35,26.65,25.799999,26.450001,22.033928,25558159
05/07/2016,26.5,26.5,25.25,25.5,21.242538,13249982
06/07/2016,25.049999,25.15,24.6,24.799999,20.65941,16982146
07/07/2016,25,25.25,24.85,25.25,21.034279,5694464
08/07/2016,25.15,25.15,24.75,25.049999,20.867666,7693090
11/07/2016,25.9,25.950001,25.25,25.5,21.242538,14185605
12/07/2016,26.5,26.5,25.950001,26.25,21.867317,39853366
13/07/2016,26.35,26.700001,26.25,26.549999,22.117229,24259365
14/07/2016,26.85,26.950001,26.450001,26.950001,22.450447,14648808
15/07/2016,27,27,26.5,26.85,22.367144,6728245
18/07/2016,27,27.799999,26.85,27.75,23.116879,16654535
19/07/2016,28,28.049999,27.15,27.549999,22.95027,12296489
20/07/2016,27.15,27.9,27.15,27.85,23.200184,11308640
21/07/2016,27.9,28,27.6,27.65,23.033575,11772576
22/07/2016,27.65,27.85,27.1,27.799999,23.158531,7734436
25/07/2016,27.9,28.6,27.700001,28.35,23.616703,13728006
26/07/2016,29.049999,30.700001,29.049999,30.049999,25.032869,46683502
27/07/2016,30.5,30.700001,29.700001,30.549999,25.449394,27788676
28/07/2016,30.5,30.5,29.75,30.049999,25.032869,16727650
29/07/2016,29.049999,30.299999,29,29.6,24.658007,20126105
01/08/2016,29.6,30.9,29.6,30.049999,25.032869,16877247
02/08/2016,30.049999,30.049999,30.049999,30.049999,25.032869,0
03/08/2016,29.299999,30.049999,29.15,29.299999,24.408091,15845733
04/08/2016,29.299999,29.950001,29.049999,29.6,24.658007,9905468
05/08/2016,29.75,30.25,29.65,29.9,24.907915,10938439
08/08/2016,30.35,30.950001,30.1,30.6,25.491047,12073018
09/08/2016,30.950001,31.15,30.5,30.85,25.699306,12811263
10/08/2016,31,32.700001,30.950001,32.450001,27.032171,29298160
11/08/2016,32.450001,32.5,31.700001,31.950001,26.61565,16511239
12/08/2016,32.400002,33,32.049999,32.700001,27.240429,14004452
15/08/2016,33.299999,33.299999,31.700001,31.799999,26.490694,15828941
16/08/2016,32.099998,32.200001,31.450001,31.65,26.365742,11216729
17/08/2016,31.75,32.599998,31.4,31.799999,26.490694,9699045
18/08/2016,32,32.25,31.75,31.799999,26.490694,13545476
19/08/2016,31.799999,31.950001,30.1,30.5,25.407742,25861494
22/08/2016,30.5,31.25,30.35,31,25.824261,15153305
23/08/2016,31.450001,31.450001,30.549999,30.799999,25.657652,8459898
24/08/2016,30.950001,31,30.049999,30.5,25.407742,13057600
25/08/2016,30.299999,30.4,29.450001,30.15,25.116177,23396065
26/08/2016,30,30.950001,30,30.700001,25.574348,10287318
29/08/2016,30.6,30.799999,29.65,29.950001,24.94957,10179430
30/08/2016,30.1,31.200001,29.700001,31,25.824261,18344197
31/08/2016,30.700001,30.950001,29.9,30.5,25.407742,15656687
01/09/2016,30.049999,32.450001,29.9,32.450001,27.032171,30799127
02/09/2016,32.349998,33.150002,31.9,32.25,26.865561,27498096
05/09/2016,32.900002,33.400002,32.650002,33,27.490343,16974887
06/09/2016,33.099998,33.150002,32.5,32.950001,27.448692,11056801
07/09/2016,33,33.25,32.799999,33.049999,27.531992,10176459
08/09/2016,32.849998,35,32.5,34.5,28.739902,27815307
09/09/2016,34.5,36.75,34.5,35.200001,29.323036,45302440
12/09/2016,34.5,35,34.049999,34.450001,28.698248,28774474
13/09/2016,34.75,35.200001,33.5,33.75,28.115122,28945867
14/09/2016,33.450001,35.25,33.200001,34.150002,28.448341,26761201
15/09/2016,34.5,36.200001,34.5,35.950001,29.947813,29339862
19/09/2016,35.799999,35.849998,34.150002,34.299999,28.573299,38151075
20/09/2016,33.700001,34.200001,33.200001,33.900002,28.240082,33951908
21/09/2016,33.900002,34.5,33.349998,34.25,28.531645,22257230
22/09/2016,34.049999,34.849998,33.700001,33.700001,28.073471,20274084
23/09/2016,33.599998,34.049999,33.299999,33.400002,27.823559,15911191
26/09/2016,33,33.150002,32,32.299999,26.907215,28663669
27/09/2016,32.349998,33.650002,31.85,33.299999,27.740255,21516730
28/09/2016,32.849998,33.900002,32.849998,33.549999,27.948515,13058731
29/09/2016,33.950001,34.299999,33.450001,34.200001,28.48999,13187746
30/09/2016,33.5,34.099998,33.450001,33.650002,28.031822,13014875
03/10/2016,34.799999,35.049999,33.950001,34.25,28.531645,18390639
04/10/2016,34.5,34.700001,33.900002,34.650002,28.864864,15168372
05/10/2016,34.700001,35,34.299999,34.900002,29.073124,15502731
06/10/2016,35,35.849998,34.700001,35.5,29.572947,22824995
07/10/2016,35.299999,35.450001,34.599998,34.799999,28.989813,12991125
11/10/2016,35.25,35.75,34.799999,35.200001,29.323036,13047547
12/10/2016,34.799999,35.25,34.349998,34.75,28.94816,13279164
13/10/2016,34.599998,34.900002,33.75,34.049999,28.365036,16597021
14/10/2016,34.099998,35.200001,34.099998,35,29.156425,22385263
17/10/2016,34.299999,34.400002,33.099998,33.849998,28.198423,20079824
18/10/2016,33.849998,34.549999,33.849998,34.150002,28.448341,16266396
19/10/2016,34,34.450001,34,34.299999,28.573299,7387369
20/10/2016,34.400002,34.900002,34.299999,34.450001,28.698248,6581603
21/10/2016,34.450001,34.450001,34.450001,34.450001,28.698248,0
24/10/2016,34.200001,34.700001,34,34.5,28.739902,11633016
25/10/2016,34.299999,35.349998,34.299999,35.049999,29.198074,19927020
26/10/2016,34.450001,35.700001,34.450001,35.5,29.572947,19076797
27/10/2016,35.150002,35.450001,34.099998,34.450001,28.698248,19268700
28/10/2016,34.200001,34.75,33.849998,34,28.323387,10973251
31/10/2016,33.849998,34.400002,33.700001,33.75,28.115122,11632421
01/11/2016,34.049999,35.200001,33.900002,34.700001,28.906515,21011988
02/11/2016,34.450001,34.650002,34,34.25,28.531645,8671271
03/11/2016,33.700001,34.349998,33.700001,33.950001,28.281733,9780255
04/11/2016,34.349998,34.950001,34,34.049999,28.365036,17627336
07/11/2016,34.349998,35.450001,34.349998,35.049999,29.198074,28088939
08/11/2016,35.700001,36.25,35.099998,35.349998,29.447989,18630844
09/11/2016,35.799999,35.799999,33.549999,34.650002,28.864864,22582332
10/11/2016,35.75,35.75,34.849998,35.299999,29.406334,10407872
11/11/2016,34.849998,35.599998,34.650002,35.099998,29.239725,13703434
14/11/2016,34.75,34.849998,34.099998,34.549999,28.781555,9960697
15/11/2016,34.099998,34.599998,33.799999,34.25,28.531645,17434905
